year,geography_type,geography_name,geography_id,total_storefronts,vacant_storefronts,median_rent_psf,vacancy_rate
2022,census tract,3.0108.00,3.0108.00,64,NA,5,NA
2022,census tract,3.0110.00,3.0110.00,12,NA,2,NA
2022,census tract,3.0112.00,3.0112.00,16,NA,5.5,NA
2022,census tract,3.0116.00,3.0116.00,20,NA,3,NA
2022,census tract,3.0117.00,3.0117.00,23,NA,4.5,NA
2022,census tract,3.0118.00,3.0118.00,69,NA,3,NA
2022,census tract,3.0119.00,3.0119.00,59,NA,4,NA
2022,census tract,3.0120.00,3.0120.00,59,NA,3,NA
2022,census tract,3.0121.00,3.0121.00,25,NA,5,NA
2022,census tract,3.0122.00,3.0122.00,43,NA,3.88,NA
2022,census tract,3.0126.00,3.0126.00,14,NA,3.17,NA
2022,census tract,3.0127.00,3.0127.00,25,NA,2.5,NA
2022,census tract,3.0129.01,3.0129.01,26,NA,11.11,NA
2022,census tract,3.0129.02,3.0129.02,40,NA,7.5,NA
2022,census tract,3.0130.00,3.0130.00,43,NA,4,NA
2022,census tract,3.0131.00,3.0131.00,28,NA,7.5,NA
2022,census tract,3.0132.00,3.0132.00,19,NA,3,NA
2022,census tract,3.0133.00,3.0133.00,40,NA,5,NA
2022,census tract,3.0134.00,3.0134.00,17,NA,3.4,NA
2022,census tract,3.0135.00,3.0135.00,24,NA,5.07,NA
2022,census tract,3.0136.00,3.0136.00,28,NA,4,NA
2022,census tract,3.0137.00,3.0137.00,32,NA,5,NA
2022,census tract,3.0138.00,3.0138.00,45,NA,4.75,NA
2022,census tract,3.0139.00,3.0139.00,32,NA,4,NA
2022,census tract,3.0141.00,3.0141.00,36,NA,4,NA
2022,census tract,3.0142.00,3.0142.00,26,NA,6.33,NA
2022,census tract,3.0143.00,3.0143.00,37,NA,3,NA
2022,census tract,3.0145.00,3.0145.00,36,NA,4,NA
2022,census tract,3.0149.00,3.0149.00,28,NA,5,NA
2022,census tract,3.0151.00,3.0151.00,32,NA,6.819999999999999,NA
2022,census tract,3.0153.00,3.0153.00,27,NA,8.83,NA
2022,census tract,3.0155.00,3.0155.00,29,NA,6,NA
2022,census tract,3.0157.00,3.0157.00,48,NA,8,NA
2022,census tract,3.0159.00,3.0159.00,41,NA,8,NA
2022,census tract,3.0160.00,3.0160.00,101,NA,5,NA
2022,census tract,3.0161.00,3.0161.00,46,NA,8,NA
2022,census tract,3.0162.00,3.0162.00,11,NA,NA,NA
2022,census tract,3.0163.00,3.0163.00,23,NA,4.470000000000001,NA
2022,census tract,3.0169.00,3.0169.00,32,NA,6,NA
2022,census tract,3.0172.00,3.0172.00,14,NA,3,NA
2022,census tract,3.0178.00,3.0178.00,17,NA,3,NA
2022,census tract,3.0181.00,3.0181.00,24,NA,6.5,NA
2022,census tract,3.0183.00,3.0183.00,22,NA,4,NA
2022,census tract,3.0187.00,3.0187.00,11,NA,NA,NA
2022,census tract,3.0190.00,3.0190.00,23,NA,3,NA
2022,census tract,3.0191.00,3.0191.00,20,NA,4,NA
2022,census tract,3.0192.00,3.0192.00,18,NA,3.42,NA
2022,census tract,3.0193.00,3.0193.00,23,NA,4,NA
2022,census tract,3.0194.00,3.0194.00,23,NA,2,NA
2022,census tract,3.0195.00,3.0195.00,19,NA,5,NA
2022,census tract,3.0196.00,3.0196.00,25,NA,3,NA
2022,census tract,3.0198.00,3.0198.00,10,NA,2.13,NA
2022,census tract,3.0199.00,3.0199.00,43,NA,3.5,NA
2022,census tract,3.0200.00,3.0200.00,20,NA,4,NA
2022,census tract,3.0201.00,3.0201.00,24,NA,5.13,NA
2022,census tract,3.0203.00,3.0203.00,13,NA,2.52,NA
2022,census tract,3.0205.00,3.0205.00,18,NA,6,NA
2022,census tract,3.0210.00,3.0210.00,10,NA,NA,NA
2022,census tract,3.0211.00,3.0211.00,17,NA,4,NA
2022,census tract,3.0212.00,3.0212.00,16,NA,2.63,NA
2022,census tract,3.0213.00,3.0213.00,19,NA,5,NA
2022,census tract,3.0214.00,3.0214.00,18,NA,1,NA
2022,census tract,3.0215.00,3.0215.00,15,NA,5,NA
2022,census tract,3.0217.00,3.0217.00,22,NA,6,NA
2022,census tract,3.0218.00,3.0218.00,19,NA,3,NA
2022,census tract,3.0219.00,3.0219.00,10,NA,NA,NA
2022,census tract,3.0220.00,3.0220.00,88,NA,3,NA
2022,census tract,3.0222.00,3.0222.00,37,NA,4,NA
2022,census tract,3.0224.00,3.0224.00,21,NA,3,NA
2022,census tract,3.0226.00,3.0226.00,22,NA,2.09,NA
2022,census tract,3.0227.00,3.0227.00,58,NA,3,NA
2022,census tract,3.0228.00,3.0228.00,18,NA,2,NA
2022,census tract,3.0230.00,3.0230.00,26,NA,3,NA
2022,census tract,3.0232.00,3.0232.00,30,NA,3,NA
2022,census tract,3.0233.00,3.0233.00,17,NA,4,NA
2022,census tract,3.0234.00,3.0234.00,35,NA,5,NA
2022,census tract,3.0235.00,3.0235.00,14,NA,3.13,NA
2022,census tract,3.0236.00,3.0236.00,24,NA,4.38,NA
2022,census tract,3.0238.00,3.0238.00,13,NA,3,NA
2022,census tract,3.0243.00,3.0243.00,13,NA,3.5,NA
2022,census tract,3.0244.00,3.0244.00,11,NA,3,NA
2022,census tract,3.0245.00,3.0245.00,29,NA,3,NA
2022,census tract,3.0247.00,3.0247.00,43,NA,4,NA
2022,census tract,3.0248.00,3.0248.00,27,NA,2,NA
2022,census tract,3.0249.00,3.0249.00,16,NA,4,NA
2022,census tract,3.0250.00,3.0250.00,12,NA,NA,NA
2022,census tract,3.0252.00,3.0252.00,38,NA,3,NA
2022,census tract,3.0253.00,3.0253.00,10,NA,4.5,NA
2022,census tract,3.0254.00,3.0254.00,14,NA,2,NA
2022,census tract,3.0256.00,3.0256.00,26,NA,3,NA
2022,census tract,3.0257.00,3.0257.00,10,NA,NA,NA
2022,census tract,3.0258.00,3.0258.00,18,NA,3.96,NA
2022,census tract,3.0259.01,3.0259.01,11,NA,3,NA
2022,census tract,3.0260.00,3.0260.00,29,NA,4.92,NA
2022,census tract,3.0261.00,3.0261.00,14,NA,NA,NA
2022,census tract,3.0264.00,3.0264.00,30,NA,3,NA
2022,census tract,3.0268.00,3.0268.00,15,NA,3,NA
2022,census tract,3.0269.00,3.0269.00,16,NA,5,NA
2022,census tract,3.0271.00,3.0271.00,15,NA,3.5,NA
2022,census tract,3.0272.00,3.0272.00,13,NA,3,NA
2022,census tract,3.0273.00,3.0273.00,23,NA,2,NA
2022,census tract,3.0274.00,3.0274.00,14,NA,3,NA
2022,census tract,3.0275.00,3.0275.00,29,NA,4,NA
2022,census tract,3.0276.00,3.0276.00,44,NA,3,NA
2022,census tract,3.0277.00,3.0277.00,14,NA,NA,NA
2022,census tract,3.0278.00,3.0278.00,38,NA,4,NA
2022,census tract,3.0280.00,3.0280.00,16,NA,2,NA
2022,census tract,3.0281.00,3.0281.00,31,NA,2,NA
2022,census tract,3.0282.00,3.0282.00,14,NA,3.8299999999999996,NA
2022,census tract,3.0284.00,3.0284.00,39,NA,34,NA
2022,census tract,3.0286.00,3.0286.00,10,NA,3.5,NA
2022,census tract,3.0287.00,3.0287.00,13,NA,4,NA
2022,census tract,3.0288.00,3.0288.00,48,NA,4.09,NA
2022,census tract,3.0289.00,3.0289.00,18,NA,3,NA
2022,census tract,3.0290.00,3.0290.00,30,NA,4,NA
2022,census tract,3.0291.00,3.0291.00,66,NA,4,NA
2022,census tract,3.0292.00,3.0292.00,18,NA,3,NA
2022,census tract,3.0294.00,3.0294.00,24,NA,4,NA
2022,census tract,3.0295.00,3.0295.00,17,NA,3.5,NA
2022,census tract,3.0296.00,3.0296.00,54,NA,4.14,NA
2022,census tract,3.0298.00,3.0298.00,27,NA,4,NA
2022,census tract,3.0300.00,3.0300.00,33,NA,3,NA
2022,census tract,3.0301.00,3.0301.00,17,NA,2.75,NA
2022,census tract,3.0303.00,3.0303.00,11,NA,NA,NA
2022,census tract,3.0305.00,3.0305.00,23,NA,4.5,NA
2022,census tract,3.0309.00,3.0309.00,14,NA,3,NA
2022,census tract,3.0315.00,3.0315.00,21,NA,2.5,NA
2022,census tract,3.0317.01,3.0317.01,21,NA,3,NA
2022,census tract,3.0317.02,3.0317.02,13,NA,5.5,NA
2022,census tract,3.0319.00,3.0319.00,16,NA,2.77,NA
2022,census tract,3.0321.00,3.0321.00,20,NA,3,NA
2022,census tract,3.0323.00,3.0323.00,21,NA,5,NA
2022,census tract,3.0325.00,3.0325.00,16,NA,NA,NA
2022,census tract,3.0326.00,3.0326.00,28,NA,3,NA
2022,census tract,3.0327.00,3.0327.00,26,NA,3,NA
2022,census tract,3.0328.00,3.0328.00,12,NA,6.5,NA
2022,census tract,3.0329.00,3.0329.00,32,NA,3.44,NA
2022,census tract,3.0331.00,3.0331.00,23,NA,2.08,NA
2022,census tract,3.0333.00,3.0333.00,16,NA,4.619999999999999,NA
2022,census tract,3.0337.00,3.0337.00,10,NA,NA,NA
2022,census tract,3.0339.00,3.0339.00,10,NA,NA,NA
2022,census tract,3.0342.00,3.0342.00,25,NA,3,NA
2022,census tract,3.0345.00,3.0345.00,21,NA,3.04,NA
2022,census tract,3.0348.00,3.0348.00,44,NA,2,NA
2022,census tract,3.0349.00,3.0349.00,35,NA,4,NA
2022,census tract,3.0350.00,3.0350.00,19,NA,14,NA
2022,census tract,3.0351.00,3.0351.00,77,NA,3,NA
2022,census tract,3.0352.00,3.0352.00,14,NA,1,NA
2022,census tract,3.0353.00,3.0353.00,14,NA,4,NA
2022,census tract,3.0354.00,3.0354.00,31,NA,5,NA
2022,census tract,3.0355.00,3.0355.00,42,NA,3,NA
2022,census tract,3.0356.02,3.0356.02,15,NA,3,NA
2022,census tract,3.0359.00,3.0359.00,12,NA,2.8,NA
2022,census tract,3.0360.01,3.0360.01,31,NA,7,NA
2022,census tract,3.0360.02,3.0360.02,17,NA,11,NA
2022,census tract,3.0361.00,3.0361.00,21,NA,2,NA
2022,census tract,3.0362.00,3.0362.00,61,NA,5,NA
2022,census tract,3.0364.00,3.0364.00,20,NA,8,NA
2022,census tract,3.0373.00,3.0373.00,17,NA,3,NA
2022,census tract,3.0374.02,3.0374.02,16,NA,3,NA
2022,census tract,3.0375.00,3.0375.00,20,NA,4,NA
2022,census tract,3.0377.00,3.0377.00,17,NA,3.63,NA
2022,census tract,3.0383.00,3.0383.00,10,NA,NA,NA
2022,census tract,3.0386.00,3.0386.00,50,NA,53,NA
2022,census tract,3.0387.00,3.0387.00,17,NA,3,NA
2022,census tract,3.0389.00,3.0389.00,44,NA,3,NA
2022,census tract,3.0391.00,3.0391.00,19,NA,6.04,NA
2022,census tract,3.0392.00,3.0392.00,29,NA,3,NA
2022,census tract,3.0393.00,3.0393.00,21,NA,2,NA
2022,census tract,3.0394.00,3.0394.00,28,NA,5.5,NA
2022,census tract,3.0395.00,3.0395.00,20,NA,17,NA
2022,census tract,3.0397.00,3.0397.00,23,NA,3,NA
2022,census tract,3.0398.00,3.0398.00,26,NA,5,NA
2022,census tract,3.0400.00,3.0400.00,36,NA,3,NA
2022,census tract,3.0401.00,3.0401.00,14,NA,3.88,NA
2022,census tract,3.0402.00,3.0402.00,21,NA,3.29,NA
2022,census tract,3.0403.00,3.0403.00,11,NA,NA,NA
2022,census tract,3.0404.00,3.0404.00,16,NA,2.7,NA
2022,census tract,3.0405.00,3.0405.00,10,NA,NA,NA
2022,census tract,3.0408.00,3.0408.00,23,NA,3.64,NA
2022,census tract,3.0412.00,3.0412.00,27,NA,3.4899999999999998,NA
2022,census tract,3.0418.00,3.0418.00,43,NA,4,NA
2022,census tract,3.0420.00,3.0420.00,23,NA,5,NA
2022,census tract,3.0421.00,3.0421.00,18,NA,3,NA
2022,census tract,3.0422.00,3.0422.00,34,NA,3,NA
2022,census tract,3.0423.00,3.0423.00,14,NA,1.5,NA
2022,census tract,3.0424.00,3.0424.00,13,NA,NA,NA
2022,census tract,3.0426.00,3.0426.00,23,NA,4,NA
2022,census tract,3.0427.00,3.0427.00,31,NA,3,NA
2022,census tract,3.0428.00,3.0428.00,14,NA,3,NA
2022,census tract,3.0429.00,3.0429.00,56,NA,4,NA
2022,census tract,3.0430.00,3.0430.00,21,NA,3,NA
2022,census tract,3.0431.00,3.0431.00,57,NA,4,NA
2022,census tract,3.0432.00,3.0432.00,23,NA,3,NA
2022,census tract,3.0433.00,3.0433.00,25,NA,4,NA
2022,census tract,3.0434.00,3.0434.00,12,NA,2,NA
2022,census tract,3.0435.00,3.0435.00,14,NA,3,NA
2022,census tract,3.0436.00,3.0436.00,24,NA,3.82,NA
2022,census tract,3.0438.00,3.0438.00,23,NA,3,NA
2022,census tract,3.0439.00,3.0439.00,50,NA,3,NA
2022,census tract,3.0441.00,3.0441.00,32,NA,3,NA
2022,census tract,3.0442.00,3.0442.00,11,NA,3.5,NA
2022,census tract,3.0443.00,3.0443.00,33,NA,4,NA
2022,census tract,3.0445.00,3.0445.00,30,NA,4,NA
2022,census tract,3.0447.00,3.0447.00,55,NA,5,NA
2022,census tract,3.0449.00,3.0449.00,42,NA,3,NA
2022,census tract,3.0453.00,3.0453.00,34,NA,4,NA
2022,census tract,3.0454.00,3.0454.00,27,NA,3,NA
2022,census tract,3.0456.00,3.0456.00,25,NA,4,NA
2022,census tract,3.0462.01,3.0462.01,11,NA,2,NA
2022,census tract,3.0462.02,3.0462.02,13,NA,NA,NA
2022,census tract,3.0474.00,3.0474.00,29,NA,3.3,NA
2022,census tract,3.0476.00,3.0476.00,20,NA,2.73,NA
2022,census tract,3.0477.00,3.0477.00,11,NA,3,NA
2022,census tract,3.0478.00,3.0478.00,22,NA,3,NA
2022,census tract,3.0480.00,3.0480.00,13,NA,3,NA
2022,census tract,3.0481.00,3.0481.00,21,NA,3,NA
2022,census tract,3.0484.00,3.0484.00,15,NA,5,NA
2022,census tract,3.0485.00,3.0485.00,78,NA,2,NA
2022,census tract,3.0486.00,3.0486.00,27,NA,3,NA
2022,census tract,3.0491.00,3.0491.00,85,NA,5,NA
2022,census tract,3.0492.00,3.0492.00,17,NA,2,NA
2022,census tract,3.0493.00,3.0493.00,37,NA,4,NA
2022,census tract,3.0494.00,3.0494.00,15,NA,4,NA
2022,census tract,3.0495.00,3.0495.00,55,NA,5,NA
2022,census tract,3.0496.00,3.0496.00,46,NA,4.59,NA
2022,census tract,3.0497.00,3.0497.00,37,NA,4.64,NA
2022,census tract,3.0499.00,3.0499.00,10,NA,NA,NA
2022,census tract,3.0501.00,3.0501.00,25,NA,3.5,NA
2022,census tract,3.0503.00,3.0503.00,21,NA,3,NA
2022,census tract,3.0504.00,3.0504.00,12,NA,14.33,NA
2022,census tract,3.0505.00,3.0505.00,22,NA,3,NA
2022,census tract,3.0506.00,3.0506.00,20,NA,3,NA
2022,census tract,3.0507.00,3.0507.00,27,NA,3,NA
2022,census tract,3.0508.01,3.0508.01,35,NA,4,NA
2022,census tract,3.0508.03,3.0508.03,17,NA,3,NA
2022,census tract,3.0510.02,3.0510.02,47,NA,7,NA
2022,census tract,3.0511.00,3.0511.00,23,NA,2.14,NA
2022,census tract,3.0513.00,3.0513.00,56,NA,3.5,NA
2022,census tract,3.0514.00,3.0514.00,11,NA,5,NA
2022,census tract,3.0515.00,3.0515.00,17,NA,5,NA
2022,census tract,3.0516.01,3.0516.01,10,NA,NA,NA
2022,census tract,3.0516.02,3.0516.02,14,NA,3.1,NA
2022,census tract,3.0517.00,3.0517.00,22,NA,4,NA
2022,census tract,3.0518.00,3.0518.00,13,NA,2,NA
2022,census tract,3.0519.00,3.0519.00,47,NA,4.5,NA
2022,census tract,3.0520.00,3.0520.00,18,NA,6,NA
2022,census tract,3.0523.00,3.0523.00,49,NA,6.55,NA
2022,census tract,3.0525.00,3.0525.00,56,NA,4,NA
2022,census tract,3.0526.00,3.0526.00,22,NA,3,NA
2022,census tract,3.0527.00,3.0527.00,39,NA,4,NA
2022,census tract,3.0530.00,3.0530.00,29,NA,5,NA
2022,census tract,3.0531.00,3.0531.00,21,NA,3,NA
2022,census tract,3.0533.00,3.0533.00,30,NA,2,NA
2022,census tract,3.0534.00,3.0534.00,28,NA,3,NA
2022,census tract,3.0535.00,3.0535.00,25,NA,3,NA
2022,census tract,3.0538.00,3.0538.00,28,NA,3.4099999999999997,NA
2022,census tract,3.0543.00,3.0543.00,41,19,NA,0.4634146341463415
2022,census tract,3.0549.00,3.0549.00,49,NA,4,NA
2022,census tract,3.0550.00,3.0550.00,14,NA,6,NA
2022,census tract,3.0551.00,3.0551.00,55,NA,7.5,NA
2022,census tract,3.0552.00,3.0552.00,49,NA,5.359999999999999,NA
2022,census tract,3.0553.00,3.0553.00,99,NA,9,NA
2022,census tract,3.0554.00,3.0554.00,98,14,4,0.14285714285714285
2022,census tract,3.0555.00,3.0555.00,146,NA,7,NA
2022,census tract,3.0557.00,3.0557.00,58,NA,7,NA
2022,census tract,3.0561.00,3.0561.00,93,NA,6,NA
2022,census tract,3.0563.00,3.0563.00,49,NA,4,NA
2022,census tract,3.0564.00,3.0564.00,15,NA,19,NA
2022,census tract,3.0565.00,3.0565.00,70,NA,7.44,NA
2022,census tract,3.0566.00,3.0566.00,13,NA,2,NA
2022,census tract,3.0569.00,3.0569.00,56,NA,6,NA
2022,census tract,3.0570.00,3.0570.00,47,NA,3,NA
2022,census tract,3.0571.00,3.0571.00,38,NA,3.64,NA
2022,census tract,3.0573.00,3.0573.00,14,NA,2,NA
2022,census tract,3.0574.00,3.0574.00,29,NA,4.42,NA
2022,census tract,3.0575.00,3.0575.00,50,NA,5,NA
2022,census tract,3.0576.00,3.0576.00,19,NA,3,NA
2022,census tract,3.0578.00,3.0578.00,48,NA,5,NA
2022,census tract,3.0579.00,3.0579.00,26,NA,3,NA
2022,census tract,3.0580.00,3.0580.00,23,NA,4,NA
2022,census tract,3.0582.00,3.0582.00,27,NA,4.87,NA
2022,census tract,3.0588.00,3.0588.00,21,NA,3,NA
2022,census tract,3.0589.00,3.0589.00,27,NA,2,NA
2022,census tract,3.0590.00,3.0590.00,22,NA,4,NA
2022,census tract,3.0591.00,3.0591.00,14,NA,4,NA
2022,census tract,3.0592.00,3.0592.00,24,NA,4,NA
2022,census tract,3.0593.00,3.0593.00,15,NA,2,NA
2022,census tract,3.0594.01,3.0594.01,32,NA,3,NA
2022,census tract,3.0594.02,3.0594.02,49,NA,3,NA
2022,census tract,3.0596.00,3.0596.00,33,NA,4,NA
2022,census tract,3.0600.00,3.0600.00,36,NA,5,NA
2022,census tract,3.0606.00,3.0606.00,101,15,4,0.1485148514851485
2022,census tract,3.0608.00,3.0608.00,37,NA,5,NA
2022,census tract,3.0610.03,3.0610.03,14,NA,4,NA
2022,census tract,3.0610.04,3.0610.04,46,NA,6,NA
2022,census tract,3.0622.00,3.0622.00,10,NA,NA,NA
2022,census tract,3.0628.00,3.0628.00,20,NA,25,NA
2022,census tract,3.0652.00,3.0652.00,19,NA,3,NA
2022,census tract,3.0662.00,3.0662.00,31,NA,3,NA
2022,census tract,3.0670.00,3.0670.00,11,NA,5,NA
2022,census tract,3.0672.00,3.0672.00,15,NA,18.5,NA
2022,census tract,3.0674.00,3.0674.00,10,NA,NA,NA
2022,census tract,3.0676.00,3.0676.00,10,NA,NA,NA
2022,census tract,3.0680.00,3.0680.00,18,NA,2,NA
2022,census tract,3.0682.00,3.0682.00,16,NA,1.58,NA
2022,census tract,3.0690.00,3.0690.00,11,NA,1.5,NA
2022,census tract,3.0696.02,3.0696.02,14,NA,4.46,NA
2022,census tract,3.0698.00,3.0698.00,20,NA,3.4699999999999998,NA
2022,census tract,3.0722.00,3.0722.00,24,NA,2,NA
2022,census tract,3.0728.00,3.0728.00,14,NA,3,NA
2022,census tract,3.0736.00,3.0736.00,16,NA,5,NA
2022,census tract,3.0740.00,3.0740.00,23,NA,3.29,NA
2022,census tract,3.0746.00,3.0746.00,22,NA,NA,NA
2022,census tract,3.0750.00,3.0750.00,10,NA,NA,NA
2022,census tract,3.0768.00,3.0768.00,22,NA,3,NA
2022,census tract,3.0770.00,3.0770.00,14,NA,5.5,NA
2022,census tract,3.0774.00,3.0774.00,42,NA,5.5,NA
2022,census tract,3.0784.00,3.0784.00,11,NA,NA,NA
2022,census tract,3.0786.00,3.0786.00,25,NA,4,NA
2022,census tract,3.0790.00,3.0790.00,30,NA,3,NA
2022,census tract,3.0792.00,3.0792.00,22,NA,4,NA
2022,census tract,3.0794.00,3.0794.00,47,NA,4,NA
2022,census tract,3.0796.01,3.0796.01,16,NA,3.13,NA
2022,census tract,3.0796.02,3.0796.02,30,NA,5,NA
2022,census tract,3.0798.01,3.0798.01,24,NA,5,NA
2022,census tract,3.0798.02,3.0798.02,56,NA,4,NA
2022,census tract,3.0800.00,3.0800.00,21,NA,3,NA
2022,census tract,3.0802.00,3.0802.00,24,NA,2,NA
2022,census tract,3.0804.00,3.0804.00,24,NA,3,NA
2022,census tract,3.0806.00,3.0806.00,17,NA,16,NA
2022,census tract,3.0810.00,3.0810.00,10,NA,NA,NA
2022,census tract,3.0814.00,3.0814.00,14,NA,3,NA
2022,census tract,3.0818.00,3.0818.00,18,NA,3,NA
2022,census tract,3.0820.00,3.0820.00,31,NA,2.5,NA
2022,census tract,3.0824.00,3.0824.00,28,NA,3,NA
2022,census tract,3.0826.00,3.0826.00,19,NA,2,NA
2022,census tract,3.0828.00,3.0828.00,26,NA,4,NA
2022,census tract,3.0830.00,3.0830.00,13,NA,62.5,NA
2022,census tract,3.0838.00,3.0838.00,17,NA,3,NA
2022,census tract,3.0840.00,3.0840.00,23,NA,3,NA
2022,census tract,3.0846.00,3.0846.00,21,NA,3,NA
2022,census tract,3.0856.00,3.0856.00,18,NA,2,NA
2022,census tract,3.0858.00,3.0858.00,18,NA,3,NA
2022,census tract,3.0860.00,3.0860.00,17,NA,2,NA
2022,census tract,4.0115.00,4.0115.00,102,NA,5,NA
2022,census tract,3.0862.00,3.0862.00,26,NA,3,NA
2022,census tract,3.0866.00,3.0866.00,14,NA,3,NA
2022,census tract,3.0868.00,3.0868.00,43,NA,4,NA
2022,census tract,3.0870.00,3.0870.00,15,NA,3,NA
2022,census tract,3.0878.00,3.0878.00,21,NA,2,NA
2022,census tract,3.0880.00,3.0880.00,14,NA,4,NA
2022,census tract,3.0882.00,3.0882.00,11,NA,NA,NA
2022,census tract,3.0888.00,3.0888.00,11,NA,NA,NA
2022,census tract,3.0890.00,3.0890.00,31,NA,3,NA
2022,census tract,3.0892.00,3.0892.00,76,NA,3,NA
2022,census tract,3.0900.00,3.0900.00,33,NA,2.5,NA
2022,census tract,3.0902.00,3.0902.00,43,NA,3,NA
2022,census tract,3.0906.00,3.0906.00,69,NA,2,NA
2022,census tract,3.0908.00,3.0908.00,25,NA,1.9,NA
2022,census tract,3.0924.00,3.0924.00,68,NA,4,NA
2022,census tract,3.0930.00,3.0930.00,11,NA,2,NA
2022,census tract,3.0932.00,3.0932.00,33,NA,8.5,NA
2022,census tract,3.0944.01,3.0944.01,12,NA,3,NA
2022,census tract,3.0950.00,3.0950.00,24,NA,3.67,NA
2022,census tract,3.0954.00,3.0954.00,28,NA,1,NA
2022,census tract,3.0956.00,3.0956.00,24,NA,3.25,NA
2022,census tract,3.0960.00,3.0960.00,47,NA,3,NA
2022,census tract,3.0966.00,3.0966.00,11,NA,NA,NA
2022,census tract,3.0968.00,3.0968.00,17,NA,4,NA
2022,census tract,3.0974.00,3.0974.00,37,NA,4,NA
2022,census tract,3.1010.00,3.1010.00,13,NA,NA,NA
2022,census tract,3.1070.00,3.1070.00,34,NA,3,NA
2022,census tract,3.1098.00,3.1098.00,18,NA,1.25,NA
2022,census tract,3.1104.00,3.1104.00,93,NA,4,NA
2022,census tract,3.1116.00,3.1116.00,12,NA,NA,NA
2022,census tract,3.1132.00,3.1132.00,11,NA,NA,NA
2022,census tract,3.1144.00,3.1144.00,22,NA,2,NA
2022,census tract,3.1150.00,3.1150.00,10,NA,NA,NA
2022,census tract,3.1156.00,3.1156.00,13,NA,3,NA
2022,census tract,3.1168.00,3.1168.00,10,NA,NA,NA
2022,census tract,3.1174.00,3.1174.00,11,NA,4,NA
2022,census tract,3.1176.01,3.1176.01,13,NA,3.3299999999999996,NA
2022,census tract,3.1176.02,3.1176.02,11,NA,NA,NA
2022,census tract,3.1178.00,3.1178.00,10,NA,NA,NA
2022,census tract,3.1184.00,3.1184.00,17,NA,2.29,NA
2022,census tract,3.1188.00,3.1188.00,44,NA,2,NA
2022,census tract,3.1190.00,3.1190.00,24,NA,3,NA
2022,census tract,3.1196.00,3.1196.00,17,NA,3.44,NA
2022,census tract,3.1198.00,3.1198.00,26,NA,2.5,NA
2022,census tract,3.1220.00,3.1220.00,11,NA,4,NA
2022,census tract,3.1237.00,3.1237.00,38,NA,2,NA
2022,census tract,3.1522.00,3.1522.00,19,NA,4.55,NA
2022,census tract,4,4,52,NA,8,NA
2022,census tract,4.0001.00,4.0001.00,64,NA,8,NA
2022,census tract,4.0004.00,4.0004.00,17,NA,2.73,NA
2022,census tract,4.0007.00,4.0007.00,109,NA,5,NA
2022,census tract,4.0010.00,4.0010.00,14,NA,3,NA
2022,census tract,4.0012.00,4.0012.00,12,NA,2,NA
2022,census tract,4.0018.00,4.0018.00,27,NA,2,NA
2022,census tract,4.0019.00,4.0019.00,131,NA,5,NA
2022,census tract,4.0022.00,4.0022.00,18,NA,3.08,NA
2022,census tract,4.0031.00,4.0031.00,33,NA,3,NA
2022,census tract,4.0033.00,4.0033.00,102,NA,4,NA
2022,census tract,4.0034.00,4.0034.00,19,NA,3.88,NA
2022,census tract,4.0038.00,4.0038.00,15,NA,4,NA
2022,census tract,4.0039.00,4.0039.00,17,NA,4,NA
2022,census tract,4.0040.01,4.0040.01,23,NA,2,NA
2022,census tract,4.0040.02,4.0040.02,20,NA,3,NA
2022,census tract,4.0045.00,4.0045.00,12,NA,4.5,NA
2022,census tract,4.0051.00,4.0051.00,27,NA,15,NA
2022,census tract,4.0053.00,4.0053.00,34,NA,6,NA
2022,census tract,4.0054.00,4.0054.00,19,NA,3,NA
2022,census tract,4.0055.00,4.0055.00,20,NA,3,NA
2022,census tract,4.0057.00,4.0057.00,58,NA,4,NA
2022,census tract,4.0058.00,4.0058.00,21,NA,3,NA
2022,census tract,4.0059.00,4.0059.00,42,NA,6,NA
2022,census tract,4.0061.00,4.0061.00,68,NA,3.3299999999999996,NA
2022,census tract,4.0062.01,4.0062.01,43,NA,5,NA
2022,census tract,4.0062.02,4.0062.02,29,NA,3,NA
2022,census tract,4.0063.00,4.0063.00,54,NA,4.17,NA
2022,census tract,4.0065.01,4.0065.01,21,NA,5.96,NA
2022,census tract,4.0065.02,4.0065.02,35,NA,4.18,NA
2022,census tract,4.0069.00,4.0069.00,57,NA,4.02,NA
2022,census tract,4.0071.00,4.0071.00,50,NA,4,NA
2022,census tract,4.0077.00,4.0077.00,20,NA,3,NA
2022,census tract,4.0079.00,4.0079.00,23,NA,4,NA
2022,census tract,4.0083.00,4.0083.00,27,NA,2,NA
2022,census tract,4.0085.00,4.0085.00,34,NA,2,NA
2022,census tract,4.0086.00,4.0086.00,18,NA,3,NA
2022,census tract,4.0088.00,4.0088.00,18,NA,4,NA
2022,census tract,4.0094.00,4.0094.00,18,NA,2,NA
2022,census tract,4.0096.00,4.0096.00,11,NA,5,NA
2022,census tract,4.0097.00,4.0097.00,12,NA,NA,NA
2022,census tract,4.0098.00,4.0098.00,26,NA,4.5,NA
2022,census tract,4.0100.00,4.0100.00,12,NA,NA,NA
2022,census tract,4.0103.00,4.0103.00,17,NA,2,NA
2022,census tract,4.0104.00,4.0104.00,11,NA,NA,NA
2022,census tract,4.0106.00,4.0106.00,19,NA,4,NA
2022,census tract,4.0113.00,4.0113.00,50,NA,4,NA
